,metric_name,lambda,is_adversarial,metric_distance,l2_distance,benign_index,file_name
745,L2,0.1,False,0.16029921174049377,0.16029921174049377,10,L2_lambda0.1_ben_dist0.16029921174049377_d20.16029921174049377_10
746,L2,0.1,False,0.1603015661239624,0.1603015661239624,5,L2_lambda0.1_ben_dist0.1603015661239624_d20.1603015661239624_5
747,L2,0.1,False,0.16083924472332,0.16083924472332,13,L2_lambda0.1_ben_dist0.16083924472332_d20.16083924472332_13
748,L2,0.1,False,0.16109631955623627,0.16109631955623627,6,L2_lambda0.1_ben_dist0.16109631955623627_d20.16109631955623627_6
749,L2,0.1,False,0.16112785041332245,0.16112785041332245,14,L2_lambda0.1_ben_dist0.16112785041332245_d20.16112785041332245_14
750,L2,0.1,False,0.16116945445537567,0.16116945445537567,15,L2_lambda0.1_ben_dist0.16116945445537567_d20.16116945445537567_15
751,L2,0.1,False,0.16149762272834778,0.16149762272834778,17,L2_lambda0.1_ben_dist0.16149762272834778_d20.16149762272834778_17
752,L2,0.1,False,0.16163848340511322,0.16163848340511322,11,L2_lambda0.1_ben_dist0.16163848340511322_d20.16163848340511322_11
753,L2,0.1,False,0.16173413395881653,0.16173413395881653,2,L2_lambda0.1_ben_dist0.16173413395881653_d20.16173413395881653_2
754,L2,0.1,False,0.16273707151412964,0.16273707151412964,4,L2_lambda0.1_ben_dist0.16273707151412964_d20.16273707151412964_4
755,L2,0.1,False,0.16296333074569702,0.16296333074569702,20,L2_lambda0.1_ben_dist0.16296333074569702_d20.16296333074569702_20
756,L2,0.1,False,0.16409732401371002,0.16409732401371002,12,L2_lambda0.1_ben_dist0.16409732401371002_d20.16409732401371002_12
757,L2,0.1,False,0.16425171494483948,0.16425171494483948,3,L2_lambda0.1_ben_dist0.16425171494483948_d20.16425171494483948_3
758,L2,0.1,False,0.16428811848163605,0.16428811848163605,7,L2_lambda0.1_ben_dist0.16428811848163605_d20.16428811848163605_7
759,L2,0.1,False,0.16477665305137634,0.16477665305137634,19,L2_lambda0.1_ben_dist0.16477665305137634_d20.16477665305137634_19
760,L2,1000.0,True,1.2889961004257202,1.2889961004257202,6,L2_lambda1000_adv_dist1.2889961004257202_d21.2889961004257202_6
761,L2,1000.0,True,1.67008638381958,1.67008638381958,17,L2_lambda1000_adv_dist1.67008638381958_d21.67008638381958_17
762,L2,1000.0,True,1.7788419723510742,1.7788419723510742,14,L2_lambda1000_adv_dist1.7788419723510742_d21.7788419723510742_14
763,L2,1000.0,True,1.9454137086868286,1.9454137086868286,18,L2_lambda1000_adv_dist1.9454137086868286_d21.9454137086868286_18
764,L2,1000.0,True,1.9996665716171265,1.9996665716171265,10,L2_lambda1000_adv_dist1.9996665716171265_d21.9996665716171265_10
765,L2,1000.0,True,2.041376829147339,2.041376829147339,15,L2_lambda1000_adv_dist2.041376829147339_d22.041376829147339_15
766,L2,1000.0,True,2.152317523956299,2.152317523956299,19,L2_lambda1000_adv_dist2.152317523956299_d22.152317523956299_19
767,L2,1000.0,True,2.2306478023529053,2.2306478023529053,7,L2_lambda1000_adv_dist2.2306478023529053_d22.2306478023529053_7
768,L2,1000.0,True,2.387153387069702,2.387153387069702,8,L2_lambda1000_adv_dist2.387153387069702_d22.387153387069702_8
769,L2,1000.0,True,2.4489502906799316,2.4489502906799316,4,L2_lambda1000_adv_dist2.4489502906799316_d22.4489502906799316_4
770,L2,1000.0,True,2.459047555923462,2.459047555923462,3,L2_lambda1000_adv_dist2.459047555923462_d22.459047555923462_3
771,L2,1000.0,True,2.6275808811187744,2.6275808811187744,16,L2_lambda1000_adv_dist2.6275808811187744_d22.6275808811187744_16
772,L2,1000.0,True,2.8178133964538574,2.8178133964538574,9,L2_lambda1000_adv_dist2.8178133964538574_d22.8178133964538574_9
773,L2,1000.0,True,2.9327573776245117,2.9327573776245117,11,L2_lambda1000_adv_dist2.9327573776245117_d22.9327573776245117_11
774,L2,1000.0,True,3.090522527694702,3.090522527694702,2,L2_lambda1000_adv_dist3.090522527694702_d23.090522527694702_2
775,L2,1000.0,True,3.1328890323638916,3.1328890323638916,1,L2_lambda1000_adv_dist3.1328890323638916_d23.1328890323638916_1
